procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    232     80   3011    0    0     0  1026 2661 5172  2  1 97  0  0 2026-07-03 18:58:48
 0  0      0    233     80   3011    0    0     0  1184 4138 9750  5  3 92  0  0 2026-07-03 18:58:50
 0  0      0    237     80   3011    0    0     0  1024 2654 5034  2  2 96  0  0 2026-07-03 18:58:52
 0  0      0    234     80   3011    0    0     0  1158 3697 8326  4  3 93  0  0 2026-07-03 18:58:54
 0  0      0    237     80   3011    0    0     0  1056 2757 5823  2  2 97  0  0 2026-07-03 18:58:56
 0  0      0    236     80   3011    0    0     0  1152 3241 6644  2  2 96  0  0 2026-07-03 18:58:58
 0  0      0    237     80   3011    0    0     0  1024 4214 10019  6  3 92  0  0 2026-07-03 18:59:00
 0  0      0    239     80   3011    0    0     0  1050 2467 4713  2  1 97  0  0 2026-07-03 18:59:02
 0  0      0    238     80   3011    0    0     0  1158 3288 6392  2  2 96  0  0 2026-07-03 18:59:04
 1  0      0    224     80   3011    0    0     0  1048 3002 6109  4  2 94  0  0 2026-07-03 18:59:06
 0  0      0    238     80   3011    0    0     0  1152 2510 4631  1  1 97  0  0 2026-07-03 18:59:08
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    235     80   3011    0    0     0  1024 4096 9842  6  2 91  0  0 2026-07-03 18:59:10
 0  0      0    238     80   3011    0    0     0  1212 2472 4726  2  1 97  0  0 2026-07-03 18:59:12
 0  0      0    238     80   3011    0    0     0  1024 3700 7715  2  2 96  0  0 2026-07-03 18:59:14
 0  0      0    237     80   3011    0    0     0  1218 3496 7651  5  2 93  0  0 2026-07-03 18:59:16
 0  0      0    239     80   3011    0    0     0  1024 2760 5343  2  1 97  0  0 2026-07-03 18:59:18
 0  0      0    234     80   3011    0    0     0  1152 4244 10298  5  3 92  0  0 2026-07-03 18:59:20
 0  0      0    239     80   3011    0    0     0  1058 2566 4828  2  1 97  0  0 2026-07-03 18:59:22
 0  0      0    238     80   3011    0    0     0  1154 3199 6488  3  2 96  0  0 2026-07-03 18:59:24
 0  0      0    238     80   3011    0    0     0  1050 3325 7391  6  2 92  0  0 2026-07-03 18:59:26
 1  0      0    239     80   3011    0    0     0  1154 3262 6613  2  2 96  0  0 2026-07-03 18:59:28
 0  0      0    239     80   3011    0    0     0  1024 3710 8251  3  2 95  0  0 2026-07-03 18:59:30
 0  0      0    237     80   3011    0    0     0  1182 3068 6485  5  2 93  0  0 2026-07-03 18:59:32
 1  0      0    230     80   3011    0    0     0  1024 2414 3988  1  2 97  0  0 2026-07-03 18:59:34
 0  0      0    233     80   3011    0    0     0  1178 3211 7450  4  2 93  0  0 2026-07-03 18:59:36
 0  0      0    239     80   3011    0    0     0  1024 2877 5535  2  1 97  0  0 2026-07-03 18:59:38
 0  0      0    236     80   3011    0    0     0  1156 3441 7810  2  2 96  0  0 2026-07-03 18:59:40
 0  0      0    236     80   3011    0    0     0  1104 3120 6726  4  2 94  0  0 2026-07-03 18:59:42
 0  0      0    237     80   3011    0    0     0  1028 3424 7426  3  2 95  0  0 2026-07-03 18:59:44
 4  0      0    221     80   3012    0    0     0  1176 3338 6963  3  2 95  0  0 2026-07-03 18:59:46
 1  0      0    241     80   3011    0    0     0  1084 3042 6194  4  2 93  1  0 2026-07-03 18:59:48
 0  0      0    236     80   3011    0    0     0  1154 3708 8284  3  2 95  0  0 2026-07-03 18:59:50
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    237     80   3011    0    0     0  1056 2973 6423  4  2 94  0  0 2026-07-03 18:59:52
 0  0      0    241     80   3011    0    0     0  1154 3102 6240  2  1 97  0  0 2026-07-03 18:59:54
 0  0      0    240     80   3011    0    0     0  1026 2720 5643  2  1 97  0  0 2026-07-03 18:59:56
 2  0      0    236     80   3011    0    0     0  1176 3676 8015  4  3 93  0  0 2026-07-03 18:59:58
 0  0      0    240     80   3011    0    0     0  1024 3729 8368  3  2 96  0  0 2026-07-03 19:00:00
 1  0      0    226     80   3011    0    0     0  1050 2968 6199  4  2 94  0  0 2026-07-03 19:00:02
 0  0      0    242     80   3011    0    0     0  1154 2571 4493  2  1 97  0  0 2026-07-03 19:00:04
 0  0      0    242     80   3011    0    0     0  1026 2892 5820  2  2 97  0  0 2026-07-03 19:00:06
 1  0      0    241     80   3011    0    0     0  1176 3464 7454  4  3 93  0  0 2026-07-03 19:00:08
 1  0      0    244     80   3011    0    0    52  1024 3638 8035  3  2 95  0  0 2026-07-03 19:00:10
 1  0      0    227     80   3011    0    0     0  1184 2925 5750  2  1 97  0  0 2026-07-03 19:00:12
 0  0      0    241     80   3011    0    0     0  1024 3973 8648  5  2 93  0  0 2026-07-03 19:00:14
 0  0      0    243     80   3011    0    0    64  1180 2871 5747  2  1 96  0  0 2026-07-03 19:00:16
 2  0      0    239     80   3011    0    0     0  1080 3356 7199  4  2 94  0  0 2026-07-03 19:00:18
 0  0      0    240     80   3011    0    0     0  1152 3620 8056  3  2 95  0  0 2026-07-03 19:00:20
 0  0      0    243     80   3011    0    0     0  1056 2449 4701  2  1 97  0  0 2026-07-03 19:00:22
 0  0      0    243     80   3011    0    0     0  1024 3855 8258  5  3 93  0  0 2026-07-03 19:00:24
 0  0      0    239     80   3011    0    0     0  1154 2759 5671  2  2 97  0  0 2026-07-03 19:00:26
 0  0      0    239     80   3012    0    0     0  1050 3178 6877  5  2 93  0  0 2026-07-03 19:00:28
 1  0      0    226     80   3011    0    0     2  1238 3671 7842  3  2 92  3  0 2026-07-03 19:00:30
 0  0      0    238     80   3011    0    0     0  1024 2328 4161  1  1 98  0  0 2026-07-03 19:00:32
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    240     80   3011    0    0    26  1152 3728 8195  5  2 93  0  0 2026-07-03 19:00:34
 0  0      0    239     80   3011    0    0     0  1056 2922 6080  2  1 96  0  0 2026-07-03 19:00:36
 0  0      0    240     80   3011    0    0     0  1152 2798 5353  2  1 97  0  0 2026-07-03 19:00:38
 0  0      0    239     80   3011    0    0     0  1058 4195 10000  6  3 91  0  0 2026-07-03 19:00:40
 0  0      0    239     80   3011    0    0     0  1160 2564 4844  2  1 97  0  0 2026-07-03 19:00:42
 0  0      0    239     80   3011    0    0     0  1024 3992 9341  5  3 92  0  0 2026-07-03 19:00:44
 0  0      0    241     80   3011    0    0     0  1064 2965 5888  2  2 96  0  0 2026-07-03 19:00:46
 0  0      0    242     80   3011    0    0     0  1178 2807 5272  1  1 98  0  0 2026-07-03 19:00:48
 0  0      0    254     80   3011    0    0     0   572 4493 10629  6  3 86  5  0 2026-07-03 19:00:50
 0  0      0    255     80   3011    0    0     0     0 2591 5077  1  1 98  0  0 2026-07-03 19:00:52
 0  0      0    257     80   3012    0    0     0    74 4151 9095  5  3 91  0  0 2026-07-03 19:00:54
 3  0      0    260     80   3011    0    0     0    48 2736 5738  2  1 96  1  0 2026-07-03 19:00:56
 2  0      0    262     80   3011    0    0     0     0 1982 2965  1  1 98  0  0 2026-07-03 19:00:58
 0  2      0    257     80   3012    0    0     0    26 3853 9124  6  2 92  0  0 2026-07-03 19:01:00
 0  0      0    265     80   3011    0    0     0     4 3071 6766  2  2 95  1  0 2026-07-03 19:01:03
 0  0      0    262     80   3012    0    0     0     0 3147 6289  2  1 97  0  0 2026-07-03 19:01:05
 0  0      0    259     80   3012    0    0     0    28 3421 7772  5  2 93  0  0 2026-07-03 19:01:07
 0  0      0    266     80   3011    0    0     0     0 2806 5470  2  1 97  0  0 2026-07-03 19:01:09
 0  0      0    257     80   3011    0    0     0    30 3552 7915  5  3 92  0  0 2026-07-03 19:01:11
 0  0      0    257     80   3011    0    0     0     0 3052 6795  2  2 96  0  0 2026-07-03 19:01:13
 0  0      0    262     80   3011    0    0     0     0 3497 7632  2  2 96  0  0 2026-07-03 19:01:15
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    257     80   3011    0    0     0    32 3373 7108  5  2 93  0  0 2026-07-03 19:01:17
 0  0      0    267     80   3011    0    0     0    22 2947 5653  2  1 97  0  0 2026-07-03 19:01:19
 4  0      0    255     80   3012    0    0    24    32 3348 7056  3  2 95  0  0 2026-07-03 19:01:21
 0  0      0    265     80   3012    0    0     0     2 3330 7537  4  2 95  0  0 2026-07-03 19:01:23
 0  0      0    265     80   3012    0    0     0     0 3186 6486  2  1 97  0  0 2026-07-03 19:01:25
 3  0      0    256     80   3012    0    0     0    52 2368 4565  3  2 95  0  0 2026-07-03 19:01:27
 0  0      0    262     80   3012    0    0     0     0 2774 5716  2  1 97  0  0 2026-07-03 19:01:29
 1  0      0    262     80   3012    0    0     0     0 3334 7072  2  2 96  0  0 2026-07-03 19:01:31
 0  0      0    266     80   3012    0    0     0    28 3492 7926  5  2 92  0  0 2026-07-03 19:01:33
 0  0      0    263     80   3012    0    0     0     0 3176 6424  2  1 97  0  0 2026-07-03 19:01:35
 0  0      0    264     80   3012    0    0     0    26 3050 6542  4  2 94  0  0 2026-07-03 19:01:37
 1  0      0    273     80   3012    0    0     0     0 3478 6975  2  2 96  0  0 2026-07-03 19:01:39
 0  0      0    281     80   3012    0    0     0     0 2966 6006  2  1 97  0  0 2026-07-03 19:01:41
 0  0      0    273     80   3012    0    0     0    64 3859 8781  5  3 92  0  0 2026-07-03 19:01:43
 0  0      0    265     80   3012    0    0     0     0 3378 7334  2  2 96  0  0 2026-07-03 19:01:45
 1  0      0    263     80   3012    0    0     4     2 2601 5005  2  1 97  0  0 2026-07-03 19:01:47
 0  0      0    266     80   3012    0    0     0    48 3629 8119  4  2 93  0  0 2026-07-03 19:01:49
 0  0      0    274     80   3012    0    0     0     0 2929 5911  2  1 96  0  0 2026-07-03 19:01:51
 0  0      0    264     80   3012    0    0     0    40 4247 10142  6  2 92  0  0 2026-07-03 19:01:53
 3  0      0    261     80   3012    0    0     0     0 2443 4052  1  2 97  0  0 2026-07-03 19:01:55
 0  0      0    267     80   3012    0    0     0    16 2453 4736  1  1 98  0  0 2026-07-03 19:01:57
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    261     80   3012    0    0    12    40 3988 9212  5  3 91  1  0 2026-07-03 19:01:59
 0  0      0    259     80   3012    0    0     0     0 3740 8318  3  2 95  0  0 2026-07-03 19:02:01
 0  0      0    264     80   3012    0    0     0    34 3643 8759  5  2 93  0  0 2026-07-03 19:02:03
 0  0      0    263     80   3012    0    0     0     0 3228 6568  2  1 96  0  0 2026-07-03 19:02:05
 0  0      0    267     80   3012    0    0     0     2 2554 4967  2  1 97  0  0 2026-07-03 19:02:07
 0  0      0    264     80   3012    0    0     0    30 3605 8056  5  2 92  0  0 2026-07-03 19:02:09
 0  0      0    267     80   3012    0    0     0     0 2930 6173  2  2 96  0  0 2026-07-03 19:02:11
 0  0      0    265     80   3012    0    0     0     0 3306 7067  3  2 96  0  0 2026-07-03 19:02:13
 0  0      0    266     80   3012    0    0     0    30 4092 9087  5  2 93  0  0 2026-07-03 19:02:15
 1  0      0    265     80   3012    0    0     0     0 2639 5119  2  2 97  0  0 2026-07-03 19:02:17
 0  0      0    266     80   3012    0    0     0    26 3708 8399  5  2 92  0  0 2026-07-03 19:02:19
 1  0      0    263     80   3012    0    0     0    24 2834 5689  2  2 97  0  0 2026-07-03 19:02:21
 0  0      0    265     80   3012    0    0     0     6 2541 4833  2  1 97  0  0 2026-07-03 19:02:23
 0  0      0    263     80   3012    0    0     0    42 3749 8132  4  2 93  0  0 2026-07-03 19:02:25
 0  0      0    265     80   3012    0    0     0     0 2356 4540  1  1 98  0  0 2026-07-03 19:02:27
 0  0      0    268     80   3012    0    0     0    68 3371 7383  4  2 93  0  0 2026-07-03 19:02:29
 0  0      0    262     80   3012    0    0     0     0 3289 7158  2  2 96  0  0 2026-07-03 19:02:31
 0  0      0    264     80   3012    0    0     0     0 3197 6916  2  2 96  0  0 2026-07-03 19:02:33
 0  0      0    264     80   3012    0    0     0    26 3598 8280  5  2 93  0  0 2026-07-03 19:02:35
 0  0      0    268     80   3012    0    0     0     0 2629 4834  2  1 97  0  0 2026-07-03 19:02:37
 0  0      0    268     80   3012    0    0     0     4 3336 6553  2  2 97  0  0 2026-07-03 19:02:39
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    266     80   3012    0    0     0    64 3512 7895  4  2 93  0  0 2026-07-03 19:02:41
 0  0      0    267     80   3012    0    0     0     0 3383 7127  3  2 95  0  0 2026-07-03 19:02:43
 3  0      0    268     80   3012    0    0     0    34 3580 7516  5  3 92  0  0 2026-07-03 19:02:45
 0  0      0    267     80   3012    0    0     0     0 3087 6560  3  1 96  0  0 2026-07-03 19:02:47
 0  0      0    265     80   3012    0    0     0     2 2906 6049  2  2 96  0  0 2026-07-03 19:02:49
 1  0      0    259     81   3012    0    0     0    46 3049 6409  4  2 93  1  0 2026-07-03 19:02:51
 0  0      0    264     81   3012    0    0     0     0 2795 5864  2  1 97  0  0 2026-07-03 19:02:53
 0  0      0    265     81   3012    0    0     0     0 2810 5448  1  1 98  0  0 2026-07-03 19:02:55
 0  0      0    262     81   3012    0    0     0    34 3183 7385  4  2 93  0  0 2026-07-03 19:02:57
 0  0      0    266     81   3012    0    0     0     4 3132 6426  2  2 96  0  0 2026-07-03 19:02:59
 1  0      0    267     81   3012    0    0     0    42 3822 9019  5  2 92  0  0 2026-07-03 19:03:01
 0  0      0    263     81   3012    0    0     0     0 3171 6759  2  1 96  0  0 2026-07-03 19:03:03
 0  0      0    264     81   3012    0    0     0     2 2727 5322  2  1 97  0  0 2026-07-03 19:03:05
 0  0      0    263     81   3012    0    0   100    24 3733 8239  5  3 91  1  0 2026-07-03 19:03:07
 0  0      0    269     81   3012    0    0     0     2 3158 6460  2  2 97  0  0 2026-07-03 19:03:09
 2  0      0    261     81   3012    0    0    60    38 3074 6697  4  2 94  0  0 2026-07-03 19:03:11
 0  0      0    259     81   3012    0    0     0     0 3318 7407  3  2 96  0  0 2026-07-03 19:03:13
 0  0      0    266     81   3012    0    0     0     2 2821 5516  2  1 97  0  0 2026-07-03 19:03:15
 0  0      0    268     81   3012    0    0     0    28 3619 8736  5  2 93  0  0 2026-07-03 19:03:17
 0  0      0    264     81   3012    0    0     0     2 3042 6268  2  1 97  0  0 2026-07-03 19:03:19
 1  0      0    255     81   3012    0    0     0    42 1986 3175  1  1 98  1  0 2026-07-03 19:03:21
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    259     81   3012    0    0     0     8 3731 8692  5  3 93  0  0 2026-07-03 19:03:23
 0  0      0    264     81   3012    0    0     0     0 2749 5217  2  1 97  0  0 2026-07-03 19:03:25
 0  0      0    262     81   3012    0    0     0    32 3328 7562  4  2 94  0  0 2026-07-03 19:03:27
 0  0      0    260     81   3012    0    0     0     8 3185 6426  2  2 96  0  0 2026-07-03 19:03:29
 1  0      0    262     81   3012    0    0     0    18 2874 5933  2  1 97  0  0 2026-07-03 19:03:31
 0  0      0    260     81   3012    0    0     0    40 4143 9667  5  3 92  0  0 2026-07-03 19:03:33
 0  0      0    258     81   3012    0    0     0     4 2643 5274  2  1 97  0  0 2026-07-03 19:03:35
 4  0      0    256     81   3012    0    0     0    82 3297 6981  3  2 95  0  0 2026-07-03 19:03:37
 0  0      0    266     81   3012    0    0     0     2 3151 7023  3  2 95  0  0 2026-07-03 19:03:39
 0  0      0    266     81   3012    0    0     0     2 2489 4743  1  1 97  0  0 2026-07-03 19:03:41
 0  0      0    264     81   3012    0    0     0    26 4009 9583  5  3 92  0  0 2026-07-03 19:03:43
 0  0      0    271     81   3012    0    0     0     4 2876 5592  1  1 97  0  0 2026-07-03 19:03:45
 0  0      0    271     81   3012    0    0     0     0 3041 6750  2  1 97  0  0 2026-07-03 19:03:47
 0  0      0    267     81   3012    0    0     0    28 3568 7993  4  2 94  0  0 2026-07-03 19:03:49
 1  0      0    261     81   3012    0    0     0     0 2007 3337  1  1 98  0  0 2026-07-03 19:03:51
 0  0      0    263     81   3012    0    0     0    52 4711 11474  6  3 91  0  0 2026-07-03 19:03:53
 0  0      0    264     81   3012    0    0    24     0 3045 5880  2  1 97  0  0 2026-07-03 19:03:55
 0  0      0    262     81   3012    0    0     0     0 2703 5699  2  1 97  0  0 2026-07-03 19:03:57
 0  0      0    258     81   3012    0    0     0    30 3787 8265  4  2 93  0  0 2026-07-03 19:03:59
 0  0      0    259     81   3012    0    0     0     2 2912 6068  2  2 96  0  0 2026-07-03 19:04:01
 1  1      0    257     81   3012    0    0     0    58 3348 7389  2  2 96  0  0 2026-07-03 19:04:03
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    272     81   3012    0    0    78     0 3402 7639  5  2 93  0  0 2026-07-03 19:04:05
 0  0      0    264     81   3012    0    0     0     0 2787 5880  2  1 97  0  0 2026-07-03 19:04:07
 0  0      0    262     81   3012    0    0     0    30 3505 7756  5  3 92  0  0 2026-07-03 19:04:09
 0  0      0    265     81   3012    0    0    58     2 2512 4860  1  1 97  0  0 2026-07-03 19:04:11
 0  0      0    261     81   3012    0    0     0     0 3112 6732  2  2 96  0  0 2026-07-03 19:04:13
 0  0      0    261     81   3012    0    0     0    30 4049 8872  5  3 92  0  0 2026-07-03 19:04:15
 1  0      0    259     81   3012    0    0     0     4 2915 6151  2  1 96  0  0 2026-07-03 19:04:17
 0  0      0    257     81   3012    0    0     0    32 2865 6166  4  2 94  0  0 2026-07-03 19:04:19
 0  0      0    259     81   3012    0    0     0     4 2527 5087  2  2 96  0  0 2026-07-03 19:04:21
 0  0      0    264     81   3012    0    0     0    22 3247 6998  3  2 95  0  0 2026-07-03 19:04:23
 0  0      0    264     81   3012    0    0     0    30 3646 8216  4  2 94  0  0 2026-07-03 19:04:25
 0  0      0    265     81   3012    0    0     0     0 2652 5577  2  1 97  0  0 2026-07-03 19:04:27
 0  0      0    264     81   3012    0    0     0    32 3084 6455  2  2 96  0  0 2026-07-03 19:04:29
 0  0      0    262     81   3012    0    0     0     0 3405 7530  4  3 93  0  0 2026-07-03 19:04:31
 0  0      0    262     81   3012    0    0     0     4 3174 6931  2  2 96  0  0 2026-07-03 19:04:33
 0  0      0    264     81   3012    0    0     0   108 3634 8093  5  2 92  0  0 2026-07-03 19:04:35
 0  0      0    260     81   3012    0    0     0     0 2895 5908  2  1 97  0  0 2026-07-03 19:04:37
 1  0      0    265     81   3012    0    0     0    26 3120 6339  2  2 96  0  0 2026-07-03 19:04:39
 0  0      0    265     81   3012    0    0     0     0 3156 6757  4  2 94  0  0 2026-07-03 19:04:41
 0  0      0    267     81   3012    0    0     0     0 3124 6990  2  2 96  0  0 2026-07-03 19:04:43
 6  0      0    260     81   3012    0    0     0    24 3071 6118  4  2 94  0  0 2026-07-03 19:04:45
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    266     81   3012    0    0     0     2 3197 6837  2  1 96  0  0 2026-07-03 19:04:47
 0  0      0    262     81   3012    0    0     0     0 3014 6317  2  1 97  0  0 2026-07-03 19:04:49
 0  0      0    265     81   3012    0    0     0    24 3108 6736  4  2 94  0  0 2026-07-03 19:04:51
 0  0      0    262     81   3012    0    0     0    20 3213 6985  2  2 95  0  0 2026-07-03 19:04:53
 0  0      0    265     81   3012    0    0     0    40 3069 6404  2  2 96  0  0 2026-07-03 19:04:55
 0  0      0    264     81   3012    0    0     0     2 3285 7539  4  2 93  0  0 2026-07-03 19:04:57
 0  0      0    265     81   3012    0    0    42     0 3052 6314  2  2 97  0  0 2026-07-03 19:04:59
 0  1      0    261     81   3013    0    0   108    26 3483 7840  5  2 92  1  0 2026-07-03 19:05:01
 0  0      0    257     81   3013    0    0    42     2 3141 6804  2  2 96  0  0 2026-07-03 19:05:03
 0  0      0    267     81   3013    0    0     0     2 3088 6458  2  1 97  0  0 2026-07-03 19:05:05
 0  0      0    271     81   3013    0    0     0    32 3460 7986  5  2 93  0  0 2026-07-03 19:05:07
 0  0      0    264     81   3013    0    0     0     0 3155 6462  2  2 96  0  0 2026-07-03 19:05:09
 0  0      0    259     81   3013    0    0    14    48 2902 6240  4  2 93  0  0 2026-07-03 19:05:11
 0  0      0    269     81   3013    0    0     0     0 3135 6842  2  2 96  0  0 2026-07-03 19:05:13
 1  0      0    266     81   3013    0    0     0     4 2442 4202  2  1 97  0  0 2026-07-03 19:05:15
 0  0      0    263     81   3013    0    0     0    32 3538 8573  5  2 93  0  0 2026-07-03 19:05:17
 0  0      0    265     81   3013    0    0     0     0 3028 6372  2  1 97  0  0 2026-07-03 19:05:19
 0  0      0    269     81   3013    0    0     0     0 2478 4934  2  2 97  0  0 2026-07-03 19:05:21
 0  0      0    268     81   3013    0    0     0    30 3798 8882  5  2 93  0  0 2026-07-03 19:05:23
 0  0      0    266     81   3013    0    0     0    22 3259 6634  2  2 96  0  0 2026-07-03 19:05:25
 0  0      0    271     81   3013    0    0     0    44 3497 7834  5  3 92  0  0 2026-07-03 19:05:27
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    267     81   3013    0    0     0     4 3101 6417  2  2 96  0  0 2026-07-03 19:05:29
 1  0      0    265     81   3013    0    0     0     0 2841 5744  2  1 97  0  0 2026-07-03 19:05:31
 0  0      0    263     81   3013    0    0     0   170 3740 8551  5  2 92  0  0 2026-07-03 19:05:33
 0  0      0    267     81   3013    0    0     0     0 3185 6541  2  2 96  0  0 2026-07-03 19:05:35
 4  0      0    255     81   3013    0    0     0    28 3338 6978  4  2 94  0  0 2026-07-03 19:05:37
 0  0      0    266     81   3013    0    0     0     2 3026 6736  2  1 96  0  0 2026-07-03 19:05:39
 0  0      0    270     81   3013    0    0     0     0 2478 4764  2  1 97  0  0 2026-07-03 19:05:41
 2  0      0    253     81   3013    0    0     0    74 3039 6951  5  2 93  0  0 2026-07-03 19:05:43
 3  0      0    265     81   3013    0    0     0     0 2967 5789  2  1 97  0  0 2026-07-03 19:05:45
 0  0      0    265     81   3013    0    0     0     0 3232 7033  2  1 96  0  0 2026-07-03 19:05:47
 0  0      0    262     81   3013    0    0     0    28 3357 7698  5  2 93  0  0 2026-07-03 19:05:49
 0  0      0    261     81   3013    0    0     0     0 2529 4946  1  1 97  0  0 2026-07-03 19:05:51
 1  0      0    264     81   3013    0    0     0    22 3548 8069  4  3 93  0  0 2026-07-03 19:05:53
12  0      0    264     81   3013    0    0    28    24 3384 7259  3  1 96  0  0 2026-07-03 19:05:55
 0  0      0    261     81   3013    0    0     0     0 2806 5816  2  2 96  0  0 2026-07-03 19:05:57
 0  0      0    267     81   3013    0    0     0    40 3382 7869  5  2 93  0  0 2026-07-03 19:05:59
 0  0      0    266     81   3013    0    0     0     0 2761 5873  2  1 97  0  0 2026-07-03 19:06:01
 1  1      0    259     81   3013    0    0     0    26 2936 6516  3  2 96  0  0 2026-07-03 19:06:03
 0  0      0    264     81   3013    0    0     0     2 3711 8308  5  2 93  0  0 2026-07-03 19:06:05
 0  0      0    262     81   3013    0    0     0     0 2920 5975  2  1 97  0  0 2026-07-03 19:06:07
 0  0      0    267     81   3013    0    0     0    26 3724 8550  5  3 92  0  0 2026-07-03 19:06:09
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    261     81   3013    0    0     8    70 2008 3318  1  1 96  1  0 2026-07-03 19:06:11
 0  0      0    265     81   3013    0    0     0    18 2547 5074  2  1 97  0  0 2026-07-03 19:06:13
 0  0      0    266     81   3013    0    0     0     4 4215 9637  5  3 92  0  0 2026-07-03 19:06:15
 0  0      0    264     81   3013    0    0     0    30 3148 6772  2  1 96  0  0 2026-07-03 19:06:17
 1  0      0    260     81   3013    0    0     0     0 3422 7820  5  3 92  0  0 2026-07-03 19:06:19
 0  0      0    266     81   3013    0    0     0     0 2594 5269  2  1 97  0  0 2026-07-03 19:06:21
 0  0      0    267     81   3013    0    0     0    22 2674 5721  2  2 97  0  0 2026-07-03 19:06:23
 0  0      0    261     81   3013    0    0     0     0 4086 9301  6  3 91  0  0 2026-07-03 19:06:25
 0  0      0    262     81   3013    0    0     0    22 2735 5774  2  1 97  0  0 2026-07-03 19:06:27
 0  0      0    261     81   3013    0    0     0    42 2904 5622  2  2 97  0  0 2026-07-03 19:06:29
 2  0      0    263     81   3013    0    0     0     0 3550 8058  6  2 92  0  0 2026-07-03 19:06:31
 0  0      0    260     81   3013    0    0     0     0 2876 6285  2  2 96  0  0 2026-07-03 19:06:33
 0  0      0    263     81   3013    0    0     0    28 4216 9587  5  3 92  0  0 2026-07-03 19:06:35
 0  0      0    265     81   3013    0    0     0     4 3123 6264  3  1 96  0  0 2026-07-03 19:06:37
14  0      0    265     81   3013    0    0     0    40 2003 2983  1  1 97  1  0 2026-07-03 19:06:39
 0  0      0    262     81   3013    0    0     0     2 3291 7610  4  2 94  0  0 2026-07-03 19:06:41
 0  0      0    261     81   3013    0    0     0     0 2724 5584  2  2 97  0  0 2026-07-03 19:06:43
 0  0      0    259     81   3013    0    0     0    26 3946 9237  5  3 92  0  0 2026-07-03 19:06:45
 0  0      0    262     81   3013    0    0     0    28 3209 6916  2  2 96  0  0 2026-07-03 19:06:47
 0  0      0    266     81   3013    0    0     0     0 2791 5372  1  1 97  0  0 2026-07-03 19:06:49
 0  0      0    263     81   3013    0    0     0    24 3373 7697  4  3 93  0  0 2026-07-03 19:06:51
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    267     81   3013    0    0     0     0 2739 5717  2  1 97  0  0 2026-07-03 19:06:53
 1  0      0    268     81   3013    0    0    58    36 3525 7450  2  3 94  1  0 2026-07-03 19:06:55
 0  0      0    271     81   3013    0    0     0    22 3514 7853  4  2 93  0  0 2026-07-03 19:06:57
 0  0      0    266     81   3013    0    0     0     0 2806 5488  2  1 97  0  0 2026-07-03 19:06:59
 0  0      0    272     81   3013    0    0     0    38 3292 7481  5  2 93  0  0 2026-07-03 19:07:01
 0  0      0    264     81   3013    0    0     0     0 2860 6544  2  1 96  0  0 2026-07-03 19:07:03
 0  0      0    265     81   3013    0    0     0    32 3325 6674  2  2 96  0  0 2026-07-03 19:07:05
